Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2018-02-16,-0.006923605,-0.004725607,-0.010975676,-0.022412533,-0.002263446,0.004870696,-0.007576663,0.006617574,-0.043536533,0.00769094,-0.022591258,-0.007729076
2018-02-19,-0.007145622,-0.01070264,0.003599138,-0.000271481,0.000984737,0.002563009,-0.004388505,0.092464365,-0.049095869,-0.000365485,0.065334636,0.005599261
2018-02-20,-0.013248913,-0.022966561,-0.003404259,-0.009548565,0.008136103,-0.02593058,-0.009302393,0.015767739,0.057589691,-0.052745011,-0.038974774,-0.049215798
2018-02-21,0.011622246,0.005841491,0.064721186,0.030239885,-0.006955698,0.022169249,0.018519048,-0.064591703,-0.075062647,-0.052035886,0.058105376,-0.070409385
2018-02-22,-0.007723162,-0.008116805,-0.021135021,-0.012040279,-0.000885173,-0.004807702,-0.004597709,-0.066261211,-0.050166282,-0.044661837,-0.131836332,-0.075247858
2018-02-23,0.00958983,0.031539869,0.014009237,0.023543017,0.002260554,0.008569033,0.011955892,0.02916568,0.06029563,0.061251121,0.010371822,0.058829427
2018-02-26,0.002610212,0.003329746,-0.010482676,-0.008316331,-0.000589217,0.003407158,-0.014031778,0.006348117,-0.04759503,0.005914023,0.027275213,-0.042953578
2018-02-27,0.002685416,-0.012593634,-0.01723827,0.002779802,0.013077185,0.014687527,0.021471816,0.034034606,-0.007600987,0.01024284,0.029971205,-0.010034934
2018-02-28,-0.011966332,-0.017478597,-0.016134187,-0.023404612,-0.00622449,-0.03683576,-0.015670161,-0.031029471,-0.044365062,-0.026614226,-0.057284979,-0.046147047
2018-03-01,-0.006915056,0.008377905,0.022250198,0.001757589,-0.008327259,0.005859832,0.004306402,0.051826876,0.032210747,0.019684608,0.09457268,0.025931521
2018-03-02,-0.003085907,0,-0.012947805,-0.003111685,-0.005920096,0.016288401,-0.008032172,0.012288391,-0.125495727,-0.017752362,0.093254155,-0.019802757
2018-03-05,0.002900127,0.008407382,0.029573592,0.005405419,0.009945432,0.007455134,0.009859073,0.042981537,-0.049355811,-0.00370528,0.07948181,0.052671906
2018-03-06,0.022713574,0.021272184,0.001662472,0.00938974,0.01940678,0.039064881,0.026032816,-0.071017379,-0.12388633,-0.043982022,-0.074651991,-0.038767934
2018-03-07,-0.004741075,-0.003400538,-0.017747986,-0.040321452,0.004219416,0,-0.004857732,-0.078547142,-0.135951424,-0.081738345,-0.021151812,-0.05762375
2018-03-08,-0.000621434,0.007272759,0.014628579,-0.034361811,0.004773279,0.003241494,-0.012904565,-0.058957511,0.000248478,-0.066216159,-0.196526785,-0.053461415
2018-03-09,0.004118885,-0.004842624,-0.013994717,-0.045472411,-0.004103647,0.000873405,0.018384519,-0.006134788,0.029619103,0.033933921,0.033363083,0.028533498
2018-03-12,0.000426313,-0.009854219,0.027956048,0.03156519,0.004103647,0.011988509,0.010343091,-0.014284021,-0.027881483,-0.040719652,-0.10481685,-0.059034263
2018-03-13,-0.001859165,4.90E-05,0.027739703,0.024639241,-0.011494379,-0.022618089,-0.000439831,-0.001116362,-0.018018506,-0.0129494,-0.044753194,-0.014253815
2018-03-14,-0.011256065,-0.024012663,0.04465924,-0.016647916,-0.020537001,-0.040005335,-0.023006911,-0.10603202,-0.116647317,-0.117420685,-0.14046359,-0.117873263
2018-03-15,-0.0037626,0.002257054,-0.005694685,0.00907591,-0.006808453,0.012136933,0.012792588,0.003747684,0.003399437,-0.004874377,-0.010488066,-0.006622517
2018-03-16,-0.001766738,-0.001002506,-0.019771458,-0.009510158,-0.009750351,-0.02122573,-0.00633111,0.004506142,-0.007380107,-0.015891906,0.011151257,-0.011552718
2018-03-19,-0.000217059,0.002504384,-0.000773332,0.009653558,-0.039044764,0.008238095,-0.00484219,0.034454558,-0.020144566,-0.077629279,0.004948225,0.083227229
2018-03-20,0.003445006,-0.00165219,-0.003722529,0.014802434,-0.007722852,-0.004127656,0.005825694,0.032243719,0.059529631,0.000806131,0.031620555,-0.053851276
2018-03-22,-0.01842729,-0.026452942,-0.020262081,-0.025904847,-0.021604144,-0.023449112,-0.026257733,-0.02097352,-0.034269965,-0.031862169,-0.050541486,-0.068607228
2018-03-23,-0.014414722,0.006717457,-0.001809672,-0.003194891,-0.009789761,-0.004700279,0.005398247,0.017168711,0.009029407,-0.000153813,0.005648939,-0.029971989
2018-03-26,-0.00407188,0.002501086,-0.000424966,0.00796817,-0.015031325,0.011640029,0.006412465,-0.07847889,-0.079176978,-0.096558007,-0.081487033,-0.07038104
2018-03-27,-0.002239208,-0.014376916,0.006688988,-0.03838989,0.00852371,-0.00907669,-0.002678229,-0.046929197,-0.044769677,-0.084800043,-0.048022159,-0.036603995
2018-03-28,-0.02322557,-0.035050686,-0.042177079,-0.031531056,-0.017231398,-0.025394244,-0.022989518,0.015384599,-0.00127267,-0.008561022,0.05803397,0.000147069
2018-03-29,0.01289132,0.015940826,0.008551351,0.034675007,0.021357802,0.026761011,0.016971446,-0.104429509,-0.105325142,-0.145189868,-0.118733718,-0.122208238
2018-04-03,-0.011052021,-0.025196166,-0.023379757,-0.008858252,-0.022687148,-0.001892944,-0.017948667,0.039728031,0.052707222,0.077075175,0.069203958,0.087068722
2018-04-04,-0.004788829,-0.016241024,-0.007236784,-0.009394008,-0.0064502,-0.025623748,-0.013735127,-0.084224756,-0.07307598,-0.091230429,-0.108181359,-0.106573023
2018-04-05,0.020994425,0.015862533,0.011157898,0.027032732,0.019445978,0.025623748,0.019352729,-0.006201069,-0.020423759,0.007041359,0.018683797,-0.011690153
2018-04-06,0.002107669,0.010222837,0.001791077,-0.026423996,0.016495219,-0.007042283,-0.01492565,-0.026050421,-0.016345089,-0.034367547,-0.067455149,-0.03985173
2018-04-09,0.003800296,-0.004345384,0.017391743,-0.007789272,-0.007671152,0.002117897,0.007024145,0.02005134,0.034238574,0.073499753,0.030761956,0.031861051
2018-04-10,0.011621665,-0.014131641,0.001676754,0.01913498,0.023580943,0.011917421,0.009474342,0.009412415,0.096526825,0.038680041,-0.008988862,0.000154505
2018-04-11,-0.010223146,-0.0354653,-0.020648692,-0.015461881,-0.004246291,-0.005240187,-0.034851977,0.019352816,0.109754398,0.038587471,0.021456786,0.092315443
2018-04-12,0.00552007,0,-0.011072614,0.022506803,0.013839955,0.018049778,0.02947562,0.124126936,0.111876344,0.135349256,0.126352768,0.153059139
2018-04-13,0.001453946,-0.001130582,0.014592448,-0.016414795,0.007213455,0.006685548,-0.002699057,0.000850158,0.050568967,-0.000418038,-0.016160578,0.014761592
2018-04-16,0.00300627,0.01169604,0.014854225,0.017161342,-0.005221944,0.008133585,0.008860906,0.020397289,0.137746526,0.036685752,0.027330436,0.038748216
2018-04-17,0.001642829,-0.012261811,-0.00898815,0.001640445,0.009898492,-0.000779859,0.009149279,-0.019621259,0.034090556,-0.01627779,0.008469958,-0.009640819
2018-04-18,0.015480487,0.027353087,-0.004909327,0.017283834,0.012057651,0.023433465,0.039484716,0.032535928,0.131738049,0.042616843,0.154014168,0.076177578
2018-04-19,-0.003236724,-0.010517672,0.009297965,0.003654708,0.002864159,-0.00169129,-0.007152664,0.015906496,0.073368601,0.078929658,0.043956021,0.110771476
2018-04-20,0.000954404,0.001668057,-0.00136432,-0.000875912,0.002957828,-0.000962991,-0.00524236,0.064376485,0.011777895,0.080863159,0.130922201,0.154684103
2018-04-23,0.001696842,-0.033901552,-0.000775485,-0.029945908,-0.000407456,-0.023258426,0.003157593,0.009568751,-0.072295208,0.042652386,0.040770495,-0.053099382
2018-04-24,-7.47E-05,0,0.01192436,-0.014094346,0.005588026,-0.001122774,-0.051384442,0.082353199,0.05638792,0.097225779,0.043974741,0.064196467
2018-04-25,-0.012000942,-0.02002679,-0.032561016,-0.018795808,-0.022956532,-0.029398134,-0.014976262,-0.091932107,-0.12999087,-0.140368773,-0.140856568,-0.154942087
2018-04-26,0.008141588,0.031455486,0.030419136,0.021995811,0.014409471,0.015687551,-0.000379669,0.04808821,0.099709393,0.074188408,0.042373111,0.062702134
2018-04-30,0.013537862,0.038947512,0.019293714,0.018539984,0.006214047,0.026294897,0.017177297,-0.004422837,-0.076996585,0.010677394,-0.101177423,-0.017128212
2018-05-02,0.003673264,-0.002845731,-0.021738998,0.013940608,0.030897824,-0.004953925,0.007808182,-0.000501165,0.012019605,0.025386845,0.029295792,0.024934234
2018-05-03,-0.020334371,-0.033208244,-0.01157245,-0.047347906,-0.043673305,-0.025664368,-0.031366454,0.053537158,0.067461894,0.126156754,-0.014869835,0.029105727
2018-05-04,0.006525799,0.018300724,-0.014028333,0.003699141,-0.005363049,0.01034492,0.010738486,-0.00443317,-0.068220764,0.007770447,-0.018264944,0.012333378
2018-05-07,0.004013696,0.005547249,0.025589289,0.011016023,-0.009559508,0.019197056,-0.000520009,-0.034369951,-0.089689264,-0.041450788,-0.035638115,-0.072714874
2018-05-08,-0.003729603,-0.021640904,-0.013877618,-0.011016023,0.011212742,-0.007261705,-0.006070973,-0.014853101,0.096121371,-0.001152252,-0.042585149,-0.022679067
2018-05-09,0.004323925,0.002935202,0.002572446,-0.000615574,-0.004241898,0.017440251,0.009469768,0.009737079,-0.04040565,-0.000773316,0.018475764,-0.014761288
2018-05-10,0.00156124,0.007300532,-0.005081418,0.010565905,0.006613644,0.02243214,0.012922738,-0.030623267,-0.044773111,-0.033794588,-0.041720845,-0.056166221
2018-05-11,0.00716735,0.007358713,0.009442919,0.00758729,-0.003404698,0,0.017431846,-0.068936107,-0.110163269,-0.067823605,-0.098559831,-0.101653079
2018-05-14,0.003274173,0.005317983,0.01154233,-0.002270149,-0.020780782,0.00162734,-0.006098838,0.032092194,0.022218098,0.072312534,0.083884942,0.078520041
2018-05-15,-0.012406193,-0.041455252,-0.039059628,-0.046520016,0.001370802,-0.042110087,-0.049646057,-0.023964474,0.012256421,-0.030122797,-0.046999109,-0.058801809
2018-05-16,0.012530899,0.02192883,0.009873525,0.00790518,0.001368926,0.017917349,0.018438778,-0.016772482,-0.029215561,-0.002572156,-0.029484369,0.021935246
2018-05-17,-0.007491431,-0.045468925,-0.026416112,-0.023905521,0.014417299,-0.023939107,-0.037273197,-0.03335154,-0.045966333,-0.049865853,-0.031700627,-0.067741696
2018-05-18,-0.006551014,-0.030591114,0.011855945,-0.016260521,-0.010531352,-0.012257033,-0.025087972,0.019168177,-0.041687938,0.03176513,0.055706243,0.019270352
2018-05-21,0.000291977,-0.020202707,0.009564556,-0.01121014,0.01560094,-0.008603994,0.012647596,0.02015916,0.061312636,0.006967622,-0.026367745,0.001898845
2018-05-22,0.005186006,0.011042338,0.013406761,0.021160471,0.007710138,0.000383202,0.022438498,-0.045839471,-0.103515137,-0.076477299,-0.119958495,-0.054294902
2018-05-23,-0.01872894,-0.015331655,-0.02298327,-0.01818083,-0.019649029,-0.015620656,-0.006163498,-0.062067659,-0.06990214,-0.104300817,-0.027211596,-0.073876241
2018-05-24,-0.006052632,-0.011654998,-0.003424538,-0.006467148,-0.001463211,-0.003437586,-0.003292953,0.003898283,-0.025953502,0.030660243,-0.0003265,0.052631888
2018-05-25,0.003833439,0.030171759,0.046610515,0.022860958,0.024690062,0.006228565,0.018099379,-0.014229522,0.004277776,-0.025278813,-0.040266986,-0.033786051
2018-05-28,-0.001049975,0.000122302,0.001715757,-0.003257332,-0.018538121,-0.008218545,-0.001645135,-0.0471005,-0.08551201,-0.128395029,-0.093853566,-0.10100903
2018-05-29,-0.016339678,-0.002694099,-0.002288331,-0.021435281,-0.02016028,-0.028869323,-0.018770714,0.046090612,0.063356018,0.091335669,0.049526263,0.084906286
2018-05-30,-0.005991373,-0.008930005,-0.005340697,-0.001334223,-0.018520039,-0.004145806,-0.00074043,-0.008880942,-0.024445334,-0.0103078,-0.014980777,0.007582108
2018-05-31,0.009954672,0.000185569,0.006988822,0.001334223,-0.004548416,0.005865119,0.023860028,0.011764678,0.01303336,0.031755107,0.001860005,0.011170146
2018-06-01,0.019821873,0.035185158,0.025929155,0.020619287,0.010473561,0.013432767,0.017540536,0.006289123,0.007330336,0.004142763,0.012879625,0.017382512
2018-06-04,0.010225612,0.005775373,0.032979958,0.033711057,0.006424005,0.025984733,0.026000997,-0.003583973,0.031346923,0.022066788,0.016100735,0.059265981
2018-06-05,-0.001587203,-0.034364322,-0.036675169,-0.028013036,0.005958732,-0.034531794,-0.039931855,0.015749961,0.033958175,0.027146568,0.04339371,0.023296831
2018-06-06,0.005226103,0.013669585,-0.009665169,-0.002763555,0.013488086,0.002760426,0.004170968,0.002645287,0.035751691,-0.003582555,-0.015551488,-0.003281524
2018-06-07,0.005319334,-0.015145328,0.010671261,0.001951537,0.020922565,-0.008340818,-0.012613908,0.003164613,-0.014629866,-0.00319557,-0.004310198,0.004924156
2018-06-08,-0.002879897,0.000738144,-0.012242229,-0.000812678,-0.021655511,-0.010256877,-0.008661433,-0.006968564,-0.019754397,-0.006814432,-0.032271175,-0.005597177
